stand_id,stand_name,location
1788,Peregrine falcon,Memorial
1789,Black-winged stilt,Dahle
1790,"Macaque, pig-tailed",Anhalt
1791,Small-clawed otter,Schiller
1792,Mountain lion,Karstens
1793,Small-spotted genet,Mayer
1794,Burmese brown mountain tortoise,Esker
1795,Red-billed hornbill,Petterle
1796,"Dove, little brown",Fallview
1797,"Rattlesnake, eastern diamondback",Shasta
1798,American racer,Badeau
1799,"Bat, little brown",Kedzie
1800,"Vulture, white-rumped",Crownhardt
1801,"Deer, spotted",Arizona
1802,"Lourie, grey",Waubesa
1803,"Glider, feathertail",Acker
1804,Malay squirrel (unidentified),Bashford
1805,Rufous tree pie,Rutledge
1806,Impala,Parkside
1807,"Fox, arctic",Mandrake
1808,Crested barbet,Wayridge
1809,"Bulbul, black-eyed",Pearson
1810,Swallow-tail gull,Dexter
1811,Ring-tailed lemur,David
1812,"Otter, african clawless",Dexter
1813,African porcupine,Oneill
1814,Ring-tailed coatimundi,Rusk
1815,Brush-tailed rat kangaroo,Superior
1816,Fisher,Independence
1817,"Meerkat, red",Dwight
1818,Javanese cormorant,Sycamore
1819,"Mongoose, yellow",Stoughton
1820,Small-spotted genet,Cambridge
1821,Red meerkat,Briar Crest
1822,Long-billed corella,Judy
1823,"Lizard, frilled",Red Cloud
1824,Brush-tailed rat kangaroo,Macpherson
1825,Ovenbird,Victoria
1826,Asian lion,Cardinal
1827,Egyptian viper,Monica
1828,Wild turkey,Coolidge
1829,California sea lion,Shopko
1830,"Dik, kirk's dik",Delladonna
1831,Impala,Rigney
1832,Mudskipper (unidentified),Union
1833,Least chipmunk,Atwood
1834,"Hyena, spotted",Towne
1835,Yellow-brown sungazer,Derek
1836,Rhesus monkey,Sherman
1837,"Darter, african",Helena
1838,Mountain duck,Fordem
1839,"Tortoise, radiated",Claremont
1840,"Jackrabbit, white-tailed",Porter
1841,Gambel's quail,Butternut
1842,Pale-throated three-toed sloth,Northridge
1843,African buffalo,Artisan
1844,Yak,Mitchell
1845,Worm snake (unidentified),Bartillon
1846,Sarus crane,Warbler
1847,Lilac-breasted roller,Fair Oaks
1848,Pampa gray fox,Bobwhite
1849,"Crane, black-crowned",Lakewood Gardens
1850,Water legaan,Reindahl
1851,Common waterbuck,Kipling
1852,Slender-billed cockatoo,Lerdahl
1853,Snowy sheathbill,1st
1854,Blackish oystercatcher,6th
1855,"Toucan, white-throated",Scoville
1856,"Antelope, four-horned",6th
1857,Spotted wood sandpiper,Coolidge
1858,Hottentot teal,Shasta
1859,Griffon vulture,Graceland
1860,Eleven-banded armadillo (unidentified),Elgar
1861,"Flamingo, chilean",Caliangt
1862,"Heron, boat-billed",Bobwhite
1863,Campo flicker,Butterfield
1864,Cape Barren goose,Prentice
1865,"Goose, cereopsis",Jana
1866,"Rhinoceros, square-lipped",Hintze
1867,Malleefowl,Hazelcrest
1868,Woodrat (unidentified),Meadow Vale
1869,"Buffalo, asian water",Surrey
1870,Ibex,Hoard
1871,"Crake, african black",Gulseth
1872,Nubian bee-eater,Hollow Ridge
1873,"Crane, black-crowned",Ridge Oak
1874,"Crane, sandhill",Di Loreto
1875,Chilean flamingo,American
1876,African darter,Glendale
1877,Cape Barren goose,Sunfield
1878,Tropical buckeye butterfly,Tony
1879,Gemsbok,Golf Course
1880,"Barbet, crested",Golden Leaf
1881,"Heron, yellow-crowned night",Dovetail
1882,"Seal, northern fur",Leroy
1883,"Monster, gila",Prairie Rose
1884,Uinta ground squirrel,John Wall
1885,Kongoni,Commercial
1886,Euro wallaby,Upham
1887,"Magpie, australian",Maryland
1888,"Cat, ringtail",Messerschmidt
1889,Prairie falcon,Little Fleur
1890,Flightless cormorant,Sachs
1891,"Wolf, common",Anderson
1892,Tawny eagle,Walton
1893,African polecat,Manley
1894,"Cormorant, large",Banding
1895,"Thrasher, curve-billed",Bowman
1896,Two-toed tree sloth,Mariners Cove
1897,"Beaver, european",Lighthouse Bay
1898,"Antelope, four-horned",Golf View
1899,"Hornbill, leadbeateri's ground",Washington
1900,"Magpie, australian",Ryan
1901,"Owl, burrowing",Kenwood
1902,Ring-tailed coatimundi,Union
1903,Golden jackal,Birchwood
1904,Snake-necked turtle,Schurz
1905,"Dragon, komodo",Commercial
1906,Arctic lemming,Tomscot
1907,"Bee-eater, white-fronted",Maywood
1908,Pied crow,Continental
1909,Cereopsis goose,Sunbrook
1910,"Phalarope, red-necked",Memorial
1911,Bobcat,Barby
1912,Brown lemur,Union
1913,American racer,Merrick
1914,"Pintail, white-cheeked",Vermont
1915,Paca,Arkansas
1916,"Gull, southern black-backed",Meadow Valley
1917,Southern lapwing,Lotheville
1918,"Oryx, fringe-eared",Fieldstone
1919,"Wallaby, red-necked",Rowland
1920,"Iguana, land",Division
1921,"Phascogale, brush-tailed",Canary
1922,Indian star tortoise,Express
1923,Knob-nosed goose,Riverside
1924,Four-spotted skimmer,Moose
1925,"Moccasin, water",Sheridan
1926,Tokay gecko,Forster
1927,African wild cat,Michigan
1928,"Trotter, lily",Utah
1929,"Zebra, common",Kedzie
1930,"Seal, harbor",Menomonie
1931,Marabou stork,Annamark
1932,Platypus,Maywood
1933,Rufous-collared sparrow,Killdeer
1934,"Glider, squirrel",Delaware
1935,"Macaque, bonnet",Butternut
1936,Yellow mongoose,Huxley
1937,Little blue penguin,North
1938,"Boa, columbian rainbow",Talisman
1939,"Reedbuck, bohor",Troy
1940,"Anteater, australian spiny",John Wall
1941,"Gazelle, thomson's",Westerfield
1942,Savannah deer,Fair Oaks
1943,"Lark, horned",Dorton
1944,Asian false vampire bat,Helena
1945,Mule deer,Valley Edge
1946,Field flicker,Hintze
1947,Onager,Moulton
1948,"Lion, galapagos sea",Fulton
1949,"Lion, mountain",Village
1950,Red-necked phalarope,Kim
1951,African darter,Granby
1952,"Wombat, southern hairy-nosed",Graceland
1953,"Crab, red lava",Cordelia
1954,Little grebe,Chive
1955,"Turtle, long-necked",Grim
1956,Vicuna,Hoepker
1957,Elegant crested tinamou,Sutherland
1958,White-faced whistling duck,Donald
1959,Golden eagle,Hoepker
1960,"Lizard, goanna",Maywood
1961,Northern elephant seal,Tennessee
1962,"Fox, pampa gray",Laurel
1963,"Godwit, hudsonian",Moland
1964,Scottish highland cow,Warner
1965,"Snake, green vine",Granby
1966,Butterfly (unidentified),Miller
1967,"Macaw, blue and gold",Eggendart
1968,"Barbet, crested",Talisman
1969,"Quoll, eastern",Debra
1970,"Marmot, hoary",Sunfield
1971,"Porcupine, crested",Talmadge
1972,"Dog, black-tailed prairie",Hoepker
1973,"Whale, southern right",Hooker
1974,"Bird, magnificent frigate",Duke
1975,"Dog, raccoon",Mesta
1976,"Dove, white-winged",Bluejay
1977,Gray duiker,Wayridge
1978,Native cat,Cordelia
1979,"Dove, rock",Prentice
1980,"Bat, asian false vampire",Emmet
1981,Bohor reedbuck,Di Loreto
1982,Southern hairy-nosed wombat,Spohn
1983,"Fox, crab-eating",Huxley
1984,"Kingfisher, white-throated",Garrison
1985,"Zorro, azara's",Ridge Oak
1986,"Cockatoo, sulfur-crested",Dorton
1987,Crested screamer,Carpenter
1988,"Wombat, common",Old Gate
1989,Stick insect,Hanover
1990,"Brocket, brown",Hansons
1991,Downy woodpecker,Rockefeller
1992,Gray rhea,Pierstorff
1993,"Flicker, field",Muir
1994,Black curlew,Acker
1995,White-bellied sea eagle,Anhalt
1996,Black kite,Carey
1997,Little heron,Cherokee
1998,Boat-billed heron,Hanover
1999,"Woodcock, american",Butternut
2000,Springhare,Sullivan
2001,Western bearded dragon,Armistice
2002,"Cormorant, neotropic",2nd
2003,Chilean flamingo,Golf View
2004,Swainson's francolin,Pearson
2005,Madagascar hawk owl,Florence
2006,"Eland, common",Sachs
2007,"Genet, small-spotted",Sherman
2008,"Owl, australian masked",Lerdahl
2009,"Dragon, netted rock",Waubesa
2010,"Seal, northern fur",Longview
2011,"Lion, south american sea",Carioca
2012,Civet cat,Hooker
2013,Eastern box turtle,Delladonna
2014,Blue wildebeest,Sage
2015,American badger,Di Loreto
2016,"Hornbill, red-billed",Oak Valley
2017,American badger,Elka
2018,"Pigeon, wood",Waubesa
2019,Sun gazer,Michigan
2020,Ring-tailed gecko,Crest Line
2021,"Wallaby, euro",Linden
2022,Anaconda (unidentified),Dexter
2023,"Iguana, land",Prairieview
2024,Long-crested hawk eagle,Westport
2025,Blue crane,Atwood
2026,Golden jackal,Meadow Ridge
2027,Cormorant (unidentified),Carpenter
2028,Lesser double-collared sunbird,Gina
2029,"Lemur, grey mouse",South
2030,"Goldeneye, barrows",Granby
2031,"Waterbuck, common",Killdeer
2032,"Godwit, hudsonian",Crest Line
2033,"Lion, steller sea",Roxbury
2034,Great white pelican,Atwood
2035,Least chipmunk,Lukken
2036,Thomson's gazelle,Pennsylvania
2037,"Ibis, puna",Logan
2038,Steenbok,2nd
2039,Mallard,Lake View
2040,Secretary bird,Emmet
2041,Barasingha deer,Bay
2042,"Flamingo, chilean",Hudson
2043,"Tern, arctic",Hintze
2044,Racer snake,Lake View
2045,Fringe-eared oryx,Mesta
2046,Grant's gazelle,Glacier Hill
2047,"Goose, cape barren",Oneill
2048,"Dove, rock",Cascade
2049,"Flamingo, greater",Dawn
2050,"Grenadier, purple",Russell
2051,Bird (unidentified),Crescent Oaks
2052,Yellow-headed caracara,Hermina
2053,Asian openbill,Westend
2054,"Mongoose, eastern dwarf",Lakewood Gardens
2055,"Vulture, white-headed",Johnson
2056,"Tortoise, asian foreset",Derek
2057,"Tortoise, radiated",Dorton
2058,"Kingfisher, white-throated",Superior
2059,"Genet, small-spotted",New Castle
2060,Small-clawed otter,Almo
2061,European shelduck,Birchwood
2062,"Otter, canadian river",Cascade
2063,Lappet-faced vulture,5th
2064,Yellow-brown sungazer,Steensland
2065,Common mynah,Barby
2066,Madagascar fruit bat,Union
2067,Barrows goldeneye,Russell
2068,"Coot, red-knobbed",Stang
2069,"Cormorant, pied",Del Sol
2070,Two-toed tree sloth,Canary
2071,"Dragonfly, russian",Mifflin
2072,"Kangaroo, jungle",Colorado
2073,White-browed sparrow weaver,Gateway
2074,Savannah deer,Thackeray
2075,Goanna lizard,Shelley
2076,"Bee-eater, white-fronted",Sullivan
2077,Western palm tanager (unidentified),Fulton
2078,Grey-footed squirrel,Transport
2079,"Flamingo, greater",Mayer
2080,White-winged dove,Warner
2081,Pale-throated three-toed sloth,Summer Ridge
2082,Slender loris,Briar Crest
2083,"Mongoose, banded",Melby
2084,Silver gull,Eagan
2085,"Turtle, long-necked",Trailsway
2086,"Stork, saddle-billed",Lakewood
2087,African lion,Golden Leaf
2088,"Bee-eater, nubian",Lakewood Gardens
2089,"Eland, common",Corscot
2090,"Squirrel, indian giant",Schlimgen
2091,"Dragon, ornate rock",Clarendon
2092,Sea birds (unidentified),Moose
2093,Oriental white-backed vulture,Orin
2094,Cook's tree boa,Rieder
2095,"Duck, comb",Golden Leaf
2096,Pronghorn,Blue Bill Park
2097,Columbian rainbow boa,Nova
2098,"Deer, swamp",Elgar
2099,Neotropic cormorant,Redwing
2100,Amazon parrot (unidentified),Londonderry
2101,"Sloth, two-toed",7th
2102,"Eagle, bald",Dovetail
2103,"Glider, feathertail",Union
2104,Pig-tailed macaque,Kedzie
2105,"Gull, kelp",Pankratz
2106,Ferruginous hawk,Dottie
2107,"Pheasant, ring-necked",Village
2108,"Duck, white-faced whistling",Hoffman
2109,Pied avocet,Crowley
2110,"Phalarope, grey",Kingsford
2111,"Wombat, southern hairy-nosed",Westridge
2112,"Bear, sloth",Lien
2113,Sarus crane,Pennsylvania
2114,"Vulture, white-headed",Huxley
2115,"Tortoise, burmese brown mountain",Judy
2116,"Dove, mourning collared",Beilfuss
2117,Agile wallaby,Stoughton
2118,"Jackal, black-backed",Sunnyside
2119,"Pigeon, feral rock",Susan
2120,Southern boubou,Eastlawn
2121,"Monster, gila",Maple Wood
2122,Coqui partridge,Trailsway
2123,Woylie,Swallow
2124,Canada goose,Jenna
2125,"Goldeneye, barrows",Maple Wood
2126,"Fox, pampa gray",Debra
2127,"Goose, snow",Packers
2128,"Zorro, common",Sunfield
2129,Cape clawless otter,Sutteridge
2130,"Ox, musk",Truax
2131,"Wombat, common",Maywood
2132,"Leopard, indian",Maple Wood
2133,"Owl, madagascar hawk",Lakeland
2134,Black bear,Tomscot
2135,Gerbil (unidentified),Crescent Oaks
2136,"Fox, savanna",Talmadge
2137,"Raccoon, crab-eating",Moland
2138,White-faced whistling duck,Anderson
2139,"Antelope, sable",Shelley
2140,"Crane, sarus",Everett
2141,Black-necked stork,Milwaukee
2142,Golden eagle,Rockefeller
2143,Indian porcupine,Briar Crest
2144,"Cockatoo, red-breasted",Caliangt
2145,"Porcupine, crested",Schiller
2146,European wild cat,Clove
2147,White-necked stork,Bartillon
2148,Chacma baboon,Lunder
2149,Koala,Waxwing
2150,Black-capped chickadee,Sauthoff
2151,"Fox, arctic",Mendota
2152,Four-horned antelope,Sommers
2153,Manatee,Grover
2154,"Stork, white-necked",Goodland
2155,Cuis,Kim
2156,"Flicker, campo",Spaight
2157,Red-tailed wambenger,Darwin
2158,"Flamingo, lesser",Pearson
2159,"Lemming, collared",Birchwood
2160,Hyrax,Nancy
2161,African darter,West
2162,"Shark, blue",Little Fleur
2163,"Hedgehog, south african",Loftsgordon
2164,"Beaver, north american",Randy
2165,Red-knobbed coot,Brentwood
2166,Magistrate black colobus,Scoville
2167,Wolf spider,Sutherland
2168,"Gull, herring",Fair Oaks
2169,"Dog, raccoon",Hermina
2170,"Rhea, gray",Birchwood
2171,"Phalarope, northern",Anniversary
2172,Chital,Kedzie
2173,Currasow (unidentified),Barnett
2174,"Lourie, grey",Dixon
2175,Sea birds (unidentified),Lawn
2176,Komodo dragon,Delladonna
2177,Brolga crane,Eagan
2178,"Stork, white-necked",Bobwhite
2179,"Weaver, white-browed sparrow",Bayside
2180,"Gecko, tokay",Corben
2181,Brazilian tapir,Southridge
2182,Small-toothed palm civet,Maryland
2183,"Lizard, mexican beaded",Homewood
2184,"Armadillo, common long-nosed",Holy Cross
2185,"Porcupine, african",Oriole
2186,Ring-tailed possum,Rusk
2187,"Barbet, black-collared",Tennessee
2188,"Rhinoceros, square-lipped",Grasskamp
2189,Neotropic cormorant,Mesta
2190,Cook's tree boa,Rockefeller
2191,"Dog, black-tailed prairie",Troy
2192,Superb starling,Oak
2193,Elegant crested tinamou,Doe Crossing
2194,"Tarantula, salmon pink bird eater",Calypso
2195,"Wallaby, agile",Prairie Rose
2196,"Siskin, pine",Kedzie
2197,Tayra,Linden
2198,Greater roadrunner,Eliot
2199,"Lemur, ring-tailed",Debra
2200,"Gecko, bent-toed",Killdeer
2201,"Jackal, asiatic",Hoepker
2202,White-headed vulture,Parkside
2203,"Waxbill, violet-eared",Surrey
2204,European wild cat,Troy
2205,"Coatimundi, ring-tailed",Scott
2206,"Goose, knob-nosed",Lerdahl
2207,"Iguana, marine",Transport
2208,Raccoon dog,Express
2209,Woolly-necked stork,Truax
2210,"Spider, wolf",Marquette
2211,"Porcupine, african",Randy
2212,"Snake, racer",Corry
2213,"Screamer, southern",Morrow
2214,Yak,Grim
2215,"Squirrel, pine",Hanover
2216,Stanley crane,Jay
2217,"Squirrel, indian giant",Quincy
2218,"Starling, superb",Warbler
2219,"Magpie, black-backed",Becker
2220,White rhinoceros,Barby
2221,Egyptian goose,Badeau
2222,Great cormorant,Kenwood
2223,Hummingbird (unidentified),Buena Vista
2224,"Snake, carpet",Amoth
2225,Ring-tailed possum,Shasta
2226,"Starling, cape",Village
2227,"Whale, killer",Lukken
2228,"Crane, sandhill",School
2229,African pied wagtail,Dennis
2230,"Buffalo, asian water",Del Sol
2231,Pied butcher bird,Nelson
2232,"Gull, lava",Hooker
2233,Malabar squirrel,Clemons
2234,"Cockatoo, roseate",American Ash
2235,Four-striped grass mouse,Old Shore
2236,"Crow, house",Northridge
2237,Cormorant (unidentified),Packers
2238,Savannah deer,Clarendon
2239,"Weaver, white-browed sparrow",Clyde Gallagher
2240,Striated heron,Lakewood Gardens
2241,Puku,Huxley
2242,"Whale, baleen",Colorado
2243,"Bleu, blue-breasted cordon",Del Sol
2244,Lesser flamingo,Manley
2245,"Duiker, gray",Huxley
2246,Blesbok,Eagan
2247,Southern boubou,Meadow Ridge
2248,Mountain duck,Moose
2249,Tawny eagle,Continental
2250,Harbor seal,Farmco
2251,"Kangaroo, red",Carioca
2252,"Dragon, komodo",Bonner
2253,Crested bunting,Buhler
2254,Green vine snake,Corscot
2255,Squirrel glider,Southridge
2256,Black-winged stilt,Oxford
2257,"Turtle, snake-necked",Meadow Ridge
2258,Tree porcupine,Evergreen
2259,"Pelican, australian",Fuller
2260,"Toucan, red-billed",Miller
2261,Brazilian tapir,Morrow
2262,"Dragon, western bearded",Cottonwood
2263,"Coatimundi, white-nosed",Nelson
2264,Springhare,Amoth
2265,Stick insect,Hallows
2266,Tokay gecko,Park Meadow
2267,Wild water buffalo,Oak Valley
2268,Black-winged stilt,Manley
2269,Rhesus macaque,Mcguire
2270,"Gull, herring",Forest
2271,"Spurfowl, yellow-necked",Green Ridge
2272,White-browed owl,Clarendon
2273,"Duck, blue",Melvin
2274,"Woodpecker, downy",8th
2275,"Goose, canada",Union
2276,"Glider, sugar",Debra
2277,"Kookaburra, laughing",Independence
2278,Adouri (unidentified),Wayridge
2279,Crowned hawk-eagle,Doe Crossing
2280,White-headed vulture,Mockingbird
2281,Ground monitor (unidentified),Spohn
2282,"Macaque, pig-tailed",Browning
2283,Eastern grey kangaroo,Meadow Ridge
2284,Red and blue macaw,Kedzie
2285,Mexican boa,Gateway
2286,"Crane, blue",Lukken
2287,Little heron,Talisman
2288,Gemsbok,Toban
2289,African lynx,Chive
2290,Yellow-crowned night heron,Utah
2291,"Vulture, lappet-faced",Elgar
2292,"Otter, canadian river",Stephen
2293,Tawny eagle,Lunder
2294,"Lemming, collared",Green
2295,"Grenadier, common",Golf
2296,"Egret, snowy",Fair Oaks
2297,"Turtle, long-necked",Cascade
2298,"Squirrel, african bush",Longview
2299,"Hoopoe, eurasian",Corscot
2300,Hudsonian godwit,3rd
2301,"Antelope, roan",Lukken
2302,Scaly-breasted lorikeet,Anderson
2303,Yellow mongoose,Troy
2304,White spoonbill,Fallview
2305,Snow goose,Fallview
2306,Collared peccary,Spaight
2307,Grey mouse lemur,Barby
2308,African red-eyed bulbul,Heffernan
2309,"Cormorant, javanese",Eastlawn
2310,"Dunnart, fat-tailed",Westridge
2311,Openbill stork,Fordem
2312,Marabou stork,Mayer
2313,"Ibis, puna",Orin
2314,"Macaw, blue and yellow",Green
2315,Ferruginous hawk,Old Gate
2316,Pied butcher bird,Sunfield
2317,Mexican boa,Dakota
2318,"Tapir, brazilian",Kropf
2319,"Kangaroo, jungle",Heath
2320,Black-fronted bulbul,Nova
2321,White-mantled colobus,Bartelt
2322,"Barbet, crested",Mcbride
2323,"Badger, american",High Crossing
2324,Rufous-collared sparrow,Drewry
2325,"Dolphin, bottle-nose",Bayside
2326,Brown pelican,Montana
2327,North American river otter,Lukken
2328,Thirteen-lined squirrel,Bluejay
2329,Gelada baboon,Dorton
2330,"Lion, south american sea",Mendota
2331,"Cockatoo, long-billed",Schurz
2332,"Hoopoe, eurasian",Coleman
2333,Stanley crane,Susan
2334,Swallow-tail gull,Derek
2335,Mountain goat,Mallory
2336,Dabchick,Caliangt
2337,Common long-nosed armadillo,Lukken
2338,Eastern white pelican,Maryland
2339,"Kangaroo, red",Westport
2340,Swallow-tail gull,Waywood
2341,Common turkey,Dixon
2342,"Puma, south american",Starling
2343,Long-nosed bandicoot,Crownhardt
2344,"Hawk, red-tailed",Upham
2345,Snowy sheathbill,Arizona
2346,Long-billed corella,Scofield
2347,"Python, carpet",Clove
2348,Campo flicker,Leroy
2349,Ring-necked pheasant,Pond
2350,White-rumped vulture,Loftsgordon
2351,Nyala,Eastwood
2352,Tyrant flycatcher,Melby
2353,"Macaw, red and blue",Marcy
2354,Eagle owl (unidentified),Texas
2355,"Bear, polar",Forest
2356,"Heron, little",Hazelcrest
2357,European red squirrel,Coolidge
2358,"Turtle, long-necked",Westerfield
2359,Little brown bat,Heath
2360,Madagascar fruit bat,Karstens
2361,"Buffalo, asian water",Mcguire
